,ACCOUNT_NUM.hash,OFFNET_INCOMING_Scaled,OFFNET_INCOMING_Outlier,OFFNET_OUTGOING_Scaled,OFFNET_OUTGOING_Outlier,ONNET_INCOMING_Scaled,ONNET_INCOMING_Outlier,ONNET_OUTGOING_Scaled,ONNET_OUTGOING_Outlier,IDD_INCOMING_Scaled,IDD_INCOMING_Outlier,IDD_incoming_country,IDD_OUTGOING_Scaled,IDD_OUTGOING_Outlier,IDD_outgoing_country,BB_Scaled,BB_Package,TARIFF_NAME,Location_Identifier,GENDER,Sub_Type,Megaline_Package,Package_Type,VAS_Package,Product_Type,MEDIUM,Sub_Update,Peo_Extra_Channels_Purchased_Scaled,Having_Insurance,Having_Senior_Citizen_Scaled,Having_Kids_at_Home_Scaled,SMEs_Scaled,Having_Teenagers_Students_Scaled,Having_Working_Professionals_Scaled,Having_Family_Member_Abroad_Scaled,Tamil_Customer
151,6b5791f8d00c5c49343e59f25e25f284,0.0690656070120355,NO,0.0616660125588697,NO,0.1450892857142857,NO,0.2100421899529042,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,z Sales End_Res Cust Phone,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service']","['Voice', 'PeoTV']",NO_INFO,NO_INFO,"MC, MC",NO_INFO,0.0,NO_INFO,0.3,0.45,0.0,0.2,0.1,0.0,YES
152,b32b8eb1b389b5e13424ccb16ef3bb20,0.1106178048142334,NO,0.2070005886970172,NO,0.0839629120879121,NO,0.097331240188383,NO,0.4569999999999999,YES,"['HGC/HK Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0.0048076923076923,NO,['United Arab Emirates  - Mobile'],0.4635416666666667,NO_INFO,AB_Copper Access Bearer,MSAG5200-ISLMT-AVR-NODE467161,F,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",NO_INFO,NO_INFO,"MC, MC",NO_INFO,0.0,NO_INFO,0.4,0.55,0.1,0.3,0.2,1.6,NO_INFO
153,6a02dc3d96bb23927f2e431cdf91b25a,0.1706240188383045,NO,0.1716787676609105,NO,0.0594093406593406,NO,0.0632113422291993,NO,0.0025,NO,['Telstra/Australia Incoming II'],0.0,NO_INFO,NO_INFO,0.3454861111111111,Web Starter,Web Starter,MSAG5200-ISLPC-AGT-NODE480031,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'BB']",['Meet Lite'],[],", ",NO_INFO,0.0,NO_INFO,0.3,0.55,0.2,0.6,0.55,0.35,NO_INFO
154,9d2f5d0f09198069413924db9a10d1c3,0.0383061878597592,NO,0.001201923076923,NO,0.0491071428571428,NO,0.0489599686028257,NO,0.0455,NO,"['Skype/LUX Incoming II', 'DU/UAE Incoming II']",0.0,NO_INFO,NO_INFO,0.3993055555555555,Web Family Plus,Web Family Plus,MSAG5200-ISLHNT-NODE423851,F,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']",['PEO TV GO OTT A la carte channels'],[],", ",NO_INFO,0.2857142857142857,NO_INFO,0.3,0.3,0.2,0.3,0.3,0.1,NO_INFO
155,0a51c034ddd90f3dd18f2180d0027646,0.1352776687598116,NO,0.0881083202511774,NO,0.1783997252747253,NO,0.0439560439560439,NO,0.0391666666666666,NO,"['Maxis/ MY Incoming II', 'HGC/HK Incoming II', 'Telstra/Australia Incoming II', 'DU/UAE Incoming II']",0.0416666666666666,NO,"['Singapore', 'United Arab Emirates  - Mobile']",0.9166666666666666,Web Family Xtra,Web Family Xtra,MSAG5200-ISLMV-GDM-NODE482491,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['PeoTV', 'Other', 'Voice', 'BB']",NO_INFO,NO_INFO,"MC, MC, MC, MC",NO_INFO,0.0,NO_INFO,0.0,0.3,0.4,0.5,0.9,1.1,NO_INFO
156,eefbb94b21717895e030be214a81e443,0.0370552066980638,NO,0.0887460753532182,NO,0.009271978021978,NO,0.030195251177394,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0,Student Package 1,Student Package 1,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['PeoTV', 'Voice', 'BB']",NO_INFO,NO_INFO,"MC, MC, MC",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.0,NO_INFO,0.0,0.45,0.1,0.3,0.4,0.0,YES
157,3c502de03c83a5ab2b0611acea658f02,0.001201923076923,NO,0.001201923076923,NO,0.0013736263736263,NO,0.0024038461538461,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0,Web PAL,Web Pal,MSAG5200-ISLND-PHG-NODE500241,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['Voice', 'Other', 'BB', 'PeoTV']",NO_INFO,NO_INFO,"MC, MC, MC, MC",NO_INFO,0.0,NO_INFO,0.0,0.2,0.1,0.1,0.3,0.0,NO_INFO
158,16195d6ea26221cbf854e51521778d07,0.0982061093668236,NO,0.085140306122449,NO,0.1267170329670329,NO,0.0491071428571428,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0850694444444444,Any Joy,Any Joy,MSAG5200PH-AKG-NODE431631,M,DOUBLE_PLAY_BV,"['BB SLT BroadBand Service', 'AB Copper Access Bearer']","['BB', 'Other']","['Plus1 TeleLife', 'Meet Lite']",['Megaline'],"C, C",NO_INFO,0.0,YES,0.5,0.2,0.1,0.3,0.55,0.0,NO_INFO
159,675212b48e5e52c3e2fa0824022fed75,0.0496059000523286,NO,0.0682152668759811,NO,0.0322802197802197,NO,0.0115531789638932,NO,0.1001666666666666,YES,"['Orange/France Incoming II', 'Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']",0.0,NO_INFO,NO_INFO,0.0,NO_INFO,z Sales End_Res SLT Phone,MSAG5200PH-AKG-NODE431631,F,SINGLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",['Basic1 TeleLife'],['Megaline'],"C, C",DOUBLE_PLAY_PV -> SINGLE_PLAY,0.0,YES,0.8,0.2,0.0,0.0,0.0,0.85,YES
160,36eb10793bed8cedd0543aadd8b2935e,0.2144083594976452,NO,0.0807986656200942,NO,0.1263736263736263,NO,0.1776638540031397,NO,0.0033333333333333,NO,['DU/UAE Incoming II'],0.0,NO_INFO,NO_INFO,0.0,NO_INFO,z Sales End_.Home - Double Play,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",NO_INFO,NO_INFO,"MC, MC",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.0,NO_INFO,0.1,0.25,0.0,0.2,0.3,0.1,YES
161,8809ccfb9feb647fee3fa54f51e7a4d6,0.0133928571428571,NO,0.0300480769230769,NO,0.0819024725274725,NO,0.0961047880690737,NO,0.0033333333333333,NO,['STC/Saudi Arabia Incoming II'],0.0,NO_INFO,NO_INFO,0.0,NO_INFO,z Sales End_Res SLT Phone,MSAG5200-ISLMV-GDM-NODE482491,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service']","['Other', 'PeoTV', 'Voice']",NO_INFO,NO_INFO,"MC, MC, MC",NO_INFO,0.0,NO_INFO,0.0,0.2,0.0,0.1,0.3,0.35,NO_INFO
162,53dc349cfcff13f6d9a7d4acf99a31a2,0.0791306907378336,NO,0.0132211538461538,NO,0.1971153846153846,NO,0.0862441130298273,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,z Sales End_.Home - Double Play,MSAG5200-ISLBZ-NODE435881,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",NO_INFO,NO_INFO,"MC, MC",NO_INFO,0.0,NO_INFO,0.0,0.2,0.1,0.1,0.3,0.0,NO_INFO
163,4dc580d935b3ea0e73a38c74abf31740,0.0307348901098901,NO,0.0072115384615384,NO,0.0396634615384615,NO,0.0230572998430141,NO,0.0025,NO,['Maxis/ MY Incoming II'],0.0,NO_INFO,NO_INFO,0.1510416666666666,Any Joy,Any Joy,MSAG5200-ISLMV-GDM-NODE482491,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'PeoTV', 'BB']",['Meet Lite'],[],", ",NO_INFO,0.0,NO_INFO,0.0,0.2,0.1,0.3,0.55,0.1,NO_INFO
164,914f4caf98e36d45627e90a284ed1eff,0.2696068812140241,NO,0.1030710361067503,NO,0.0291895604395604,NO,0.0731456043956044,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,AB_Copper Access Bearer,MSAG5200-ISLMT-AVR-NODE467161,M,SINGLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Video on Demand'],[],", ",DOUBLE_PLAY_PV -> SINGLE_PLAY,0.0,NO_INFO,0.0,0.2,0.0,0.0,0.2,0.0,NO_INFO
165,527bee55410e283d6f39f8f333688afd,0.0173338566195709,NO,0.023572409733124,NO,0.184065934065934,NO,0.1479346546310832,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.1996527777777777,Web LITE,Web Lite,C300MNW-MEE-NODE18887751,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['PeoTV', 'Voice', 'BB']","['Basic1 TeleLife', 'Plus1 TeleLife']",[],", ",NO_INFO,0.0,YES,0.8,0.45,0.1,0.3,0.2,0.0,NO_INFO
166,a1f9309b10ae0a4a415814df59804e83,0.001201923076923,NO,0.001201923076923,NO,0.0013736263736263,NO,0.001201923076923,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.171875,NO_INFO,AB_Copper Access Bearer,C300MKI-NODE10668164,NO_INFO,TRIPLE_PLAY,['AB Copper Access Bearer'],['Other'],"['AB Referral offer Discount', 'Referral offer Discount']",[],", ",NO_INFO,0.0,NO_INFO,0.0,0.25,0.0,0.2,0.35,0.0,NO_INFO
167,6b0ffe094f45db2000e3dab12e3b32fe,0.0691718995290423,NO,0.0608320251177394,NO,0.2008928571428571,NO,0.1349097331240188,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,Cu_Peo Silver,MSAG5200-ISLND-PHG-NODE500241,M,DOUBLE_PLAY_PV,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['Voice', 'PeoTV', 'Other']",NO_INFO,NO_INFO,"MC, MC, MC",SINGLE_PLAY -> DOUBLE_PLAY_PV,0.0,NO_INFO,0.3,0.45,0.0,0.2,0.1,0.0,NO_INFO
168,546191b74cd49d23ccd327a3361b1f1a,0.0591068158032443,NO,0.1420967425431711,NO,0.0195741758241758,NO,0.081436420722135,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,AB_Copper Access Bearer,MSAG5200BG-NODE431391,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service']","['Other', 'Voice', 'PeoTV']","['Hotline Time Delayed', 'Hotline Immediate']",[],", ",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.0,NO_INFO,0.0,0.45,0.0,0.2,0.3,0.0,NO_INFO
169,a680a155a6a24890b6c3ae8c94870ad3,0.2119063971742543,NO,0.0836685635792778,NO,0.2026098901098901,NO,0.1754071821036107,NO,0.3196666666666667,YES,"['Maxis/ MY Incoming II', 'Platinum Incoming II', 'DU/UAE Incoming II', 'Ooredoo/Qatar incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PCCW Incoming  II', 'STC/Saudi Arabia Incoming II']",0.0961538461538461,YES,['Australia - Mobile'],0.359375,Web PAL,Web Pal,MSAG5200-ISLIDH-KGW-NODE6194491,F,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']",NO_INFO,NO_INFO,"MC, MC, MC, MC",NO_INFO,0.0,NO_INFO,0.4,0.55,0.2,0.4,0.3,1.35,NO_INFO
170,0428ed3b8393d8dfb8ff616d8cad7e15,0.2317503924646781,NO,0.0712813971742543,NO,0.1868131868131868,NO,0.1134222919937205,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.2118055555555555,Web PAL,Web Pal,MSAG5200BG-NODE431391,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'PeoTV', 'BB']","['BB Messenger Bundle', 'BB YouTube Bundle', 'Meet Lite']",[],", ",NO_INFO,0.0,NO_INFO,0.3,0.45,0.3,0.5,0.4499999999999999,0.0,NO_INFO
171,268149853c4ab63714b8b72c196d398b,0.2939069858712715,NO,0.1157525510204081,NO,0.2431318681318681,NO,0.1278453689167974,NO,0.0138333333333333,NO,"['PTCL/Pakistan Incoming II', 'Telstra/Australia Incoming II', 'DU/UAE Incoming II']",0.0,NO_INFO,NO_INFO,0.6041666666666666,Web LITE,Web Lite,C300MKI-NODE10668164,F,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'Other']",NO_INFO,NO_INFO,"MC, MC, MC",NO_INFO,0.0,NO_INFO,0.1,0.55,0.2,0.4,0.5,0.6,NO_INFO
172,62bd8ebb6ff7c3676ef87c700ed15758,0.2598852040816326,NO,0.1368229984301412,NO,0.1880151098901099,NO,0.1466100863422292,NO,0.01,NO,"['Dhiraagu/Maldives Incoming II', 'Skype/LUX Incoming II', 'DU/UAE Incoming II']",0.0,NO_INFO,NO_INFO,0.4479166666666667,Web LITE,Web Lite,MSAG5200BG-NODE431391,M,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']",NO_INFO,NO_INFO,"MC, MC, MC, MC",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.0,NO_INFO,0.4,0.3,0.2,0.3,0.3,0.1,NO_INFO
173,bb5837708e87a57c24f4d3588f6196d6,0.1261201596023024,NO,0.101967229199372,NO,0.0707417582417582,NO,0.2053571428571428,NO,0.0058333333333333,NO,"['Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']",0.0,NO_INFO,NO_INFO,0.0,NO_INFO,z Sales End_.Home - Double Play,MSAG5200PH-AKG-NODE431631,F,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['PeoTV', 'Other', 'Voice']",['Meet Max'],[],", ",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.0,NO_INFO,0.0,0.45,0.2,0.4,0.55,0.6,NO_INFO
174,1047b93a01ee2e0d73e912a8ef49f249,0.0624672946101517,NO,0.0171948587127158,NO,0.0422390109890109,NO,0.0224195447409733,NO,0.0025,NO,['Skype/LUX Incoming II'],0.0,NO_INFO,NO_INFO,0.0,NO_INFO,AB_Copper Access Bearer,MSAG5200-ISLBZ-NODE435881,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['PeoTV', 'Voice', 'Other']",NO_INFO,NO_INFO,"MC, MC, MC",NO_INFO,0.0,NO_INFO,0.3,0.2,0.0,0.0,0.0,0.1,YES
175,f5934c227c949c6261c40629f4287fc4,0.0024038461538461,NO,0.0036057692307692,NO,0.0027472527472527,NO,0.09450158038996527,NO_INFO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,z Sales End_.Home - Double Play,MSAG5200WLI-NODE422581,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['Voice', 'Other', 'PeoTV']",NO_INFO,NO_INFO,"MC, MC, MC",NO_INFO,0.0,NO_INFO,0.0,0.2,0.1,0.1,0.3,0.0,NO_INFO
176,724bbbcc09bc1b4d4dc54f48a3063478,0.2347919937205651,NO,0.1655710361067504,NO,0.009271978021978,NO,0.0143249607535321,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,AB_Copper Access Bearer,ZXDSL9806H-ISLAG-PNP-NODE529761,F,TRIPLE_PLAY,['AB Copper Access Bearer'],['Other'],NO_INFO,NO_INFO,MC,DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.0,NO_INFO,0.0,0.45,0.0,0.2,0.3,0.0,NO_INFO
177,6da79766c57e021ac88dde68805bb2b3,0.0164508110936682,NO,0.0375294348508634,NO,0.0066964285714285,NO,0.0245781004709576,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.2604166666666667,z Sales End_SLT Staff Home,z Sales End_SLT Staff Home,MSAG5200-ISLHC-NAP-NODE478721,NO_INFO,TRIPLE_PLAY,"['SLT PeoTV Service', 'BB SLT BroadBand Service']","['PeoTV', 'BB']",NO_INFO,NO_INFO,"MC, MC",NO_INFO,0.0,NO_INFO,0.0,0.25,0.1,0.3,0.4,0.0,NO_INFO
178,6b0c06314c011647159a5cc5f866906a,0.1064315149136577,NO,0.1091787676609105,NO,0.0293612637362637,NO,0.0386577708006279,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,AB_Copper Access Bearer,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['Voice', 'Other', 'PeoTV']",NO_INFO,NO_INFO,"MC, MC, MC",NO_INFO,0.0,NO_INFO,0.3,0.45,0.0,0.2,0.1,0.0,NO_INFO
179,2eca1f684f6a5d6037f9f76c3e291324,0.0203018707482993,NO,0.0252403846153846,NO,0.0078983516483516,NO,0.0104984301412872,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0,Web LITE,Web Lite,MSAG5200-ISLPC-AGT-NODE480031,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",NO_INFO,NO_INFO,"MC, MC, MC",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.0,NO_INFO,0.0,0.25,0.1,0.3,0.4,0.0,NO_INFO
180,24bfbfaec2e2087b143006a0d8821a07,0.1479837127158555,NO,0.3037921899529042,NO,0.1626030219780219,NO,0.2452168367346938,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0729166666666666,Abhimaana,Abhimaana,UA5000(IPMB)SL-NODE385341,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Voice', 'Other', 'BB']",['Plus1 TeleLife'],[],", ",DOUBLE_PLAY_BV -> TRIPLE_PLAY,0.0,YES,0.9,0.2,0.1,0.2,0.2,0.0,NO_INFO
181,774dc3b83ad4206d606eb9d6e0cd61c0,0.0911499215070643,NO,0.1233320251177394,NO,0.1797733516483516,NO,0.1843602825745683,NO,0.0116666666666666,NO,"['UK/BT Incoming II', 'DU/UAE Incoming II']",0.0,NO_INFO,NO_INFO,0.5885416666666666,Web LITE,Web Lite,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['PeoTV', 'Other', 'Voice', 'BB']",NO_INFO,NO_INFO,"MC, MC, MC, MC",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.0,NO_INFO,0.0,0.55,0.2,0.4,0.5,0.1,NO_INFO
182,719f2691cdcfa7bf910e12d8ed681430,0.1591035452642595,NO,0.2207613814756671,NO,0.168440934065934,NO,0.1113863814756671,NO,0.315,YES,"['HGC/HK Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']",0.6858974358974359,YES,"['United Arab Emirates', 'United Arab Emirates  - Mobile']",0.0,Web LITE,Web Lite,MSAG5200PH-AKG-NODE431631,F,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Megaline Startup', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']",NO_INFO,NO_INFO,"MC, MC, MC",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.0,NO_INFO,0.4,0.45,0.0,0.2,0.1,1.55,YES
183,373b532da56d18f90845d2a1749d588d,0.0571036106750392,NO,0.0596301020408163,NO,0.1893887362637362,NO,0.1637558869701726,NO,0.05,NO,"['HGC/HK Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PTCL/Pakistan Incoming II']",0.0,NO_INFO,NO_INFO,0.0,NO_INFO,Cu_Peo Silver,C300MIDH-IDJ-NODE11065541,M,DOUBLE_PLAY_PV,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service']","['Other', 'PeoTV', 'Voice']",NO_INFO,NO_INFO,"MC, MC, MC",SINGLE_PLAY -> DOUBLE_PLAY_PV,0.0,NO_INFO,0.3,0.2,0.0,0.1,0.1,0.85,NO_INFO
184,955d85e4155cbea0a3539f2f69ee1e38,0.1808526295133438,NO,0.3042337127158556,NO,0.0904876373626373,NO,0.139300431711146,NO,0.3678333333333333,YES,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'CTGL/China Incoming II', 'TATA/Canada Incoming II', 'IVOCO Incoming II', 'Orange/France Incoming II', 'Optus/AU Incoming II', 'Telstra/Australia Incoming II', 'GTS Incoming II', 'Singtel/ SP Incoming II', 'STC/Saudi Arabia Incoming II']",0.0,NO_INFO,NO_INFO,0.84375,z Sales End_Home,z Sales End_Home,MSAG5200BG-NODE431391,F,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Voice', 'Other', 'BB']",['Plus1 TeleLife'],[],", ",NO_INFO,0.0,YES,0.9,0.3,0.4,0.5,0.5,1.1,NO_INFO
185,21aaf0944bbc5257be10717f97c38c18,0.0937172946101517,NO,0.1526442307692307,NO,0.0858516483516483,NO,0.0089531004709576,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,z Sales End_.Home - Double Play,MSAG5200PH-AKG-NODE431631,M,DOUBLE_PLAY_PV,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",NO_INFO,NO_INFO,"MC, MC",SINGLE_PLAY -> DOUBLE_PLAY_PV,0.0,NO_INFO,0.3,0.2,0.1,0.1,0.1,0.0,NO_INFO
186,8dc9cff7d04b2aa584987ce723aa8dad,0.0755985086342229,NO,0.0839383830455259,NO,0.1006181318681318,NO,0.1031446232339089,NO,0.3028333333333333,YES,"['HGC/HK Incoming II', 'Maxis/ MY Incoming II', 'Platinum Incoming II', 'Nowtel Incoming II', 'Telstra/Australia Incoming II']",0.0128205128205128,NO,['France - Mobile'],0.0746527777777777,Student Package 1,Student Package 1,MSAG5200-ISLIDH-KGW-NODE6194491,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['PeoTV', 'Voice', 'BB', 'Other']",NO_INFO,NO_INFO,"MC, MC, MC, MC",NO_INFO,0.0,NO_INFO,0.3,0.45,0.1,0.3,0.2,0.85,NO_INFO
187,5285d0b42789bc9ca23c2b10b1861071,0.1089498299319728,NO,0.1642709968602826,NO,0.2015796703296703,NO,0.1606406985871271,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.0,Web LITE,Web Lite,MSAG5200-ISLBZ-NODE435881,M,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'BB']",NO_INFO,NO_INFO,"MC, MC, MC",NO_INFO,0.0,NO_INFO,0.1,0.2,0.1,0.1,0.3,0.0,NO_INFO
188,5e3aafebf2d2870663cf0b4db380bc93,0.0639717425431711,NO,0.0372596153846153,NO,0.1509271978021978,NO,0.0233761773940345,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.1875,Web LITE,Web Lite,MSAG5200-ISLIDH-KGW-NODE6194491,M,TRIPLE_PLAY,"['SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['Voice', 'BB', 'Other']",NO_INFO,NO_INFO,"MC, MC, MC",NO_INFO,0.0,NO_INFO,0.0,0.0,0.0,0.1,0.3,0.0,NO_INFO
189,f090fb442ca3949264f46a455fee7fdc,0.0939707613814756,NO,0.0817307692307692,NO,0.0096153846153846,NO,0.0197704081632653,NO,0.0,NO_INFO,NO_INFO,0.0,NO_INFO,NO_INFO,0.2413194444444444,Student Package 2,Student Package 2,C300MNW-MEE-NODE18887751,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['PeoTV', 'Other', 'Voice', 'BB']",['Basic1 TeleLife'],[],", ",NO_INFO,0.0,YES,0.8,0.2,0.1,0.2,0.2,0.0,NO_INFO
190,1570296aa594bcb2f18af36c941f7136,0.1322605965463108,NO,0.1144525117739403,NO,0.1631181318681318,NO,0.1225961538461538,NO,0.0025,NO,['KDD/Japan Incoming II'],0.0,NO_INFO,NO_INFO,0.5815972222222222,Web Starter,Web Starter,MSAG5200-ISLMH-POL-NODE491451,NO_INFO,DOUBLE_PLAY_BV,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'Other']",['Telehealth'],['Megaline'],"C, C",NO_INFO,0.0,YES,0.6,0.1,0.2,0.2,0.2,0.35,NO_INFO
191,bfe4aff48b39bf352f7b5b88b0223052,0.1652276295133438,NO,0.1481063579277865,NO,0.2527472527472527,NO,0.1695937990580847,NO,0.4004999999999999,YES,"['Platinum Incoming II', 'Maxis/ MY Incoming II', 'LG U+/S. Korea Incoming II', 'DU/UAE Incoming II', 'CTGL/China Incoming II', 'PTCL/Pakistan Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'GTS Incoming II', 'TM/ Malaysia Incoming II', 'STC/Saudi Arabia Incoming II']",0.0112179487179487,NO,['Korea Republic Of - Mobile'],0.5677083333333334,Web LITE,Web Lite,MSAG5200-ISLMT-AVR-NODE467161,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['Other', 'Voice', 'BB', 'PeoTV']",['Meet Lite'],[],", ",NO_INFO,0.0,NO_INFO,0.1,0.55,0.2,0.6,0.75,1.35,NO_INFO
