PRODUCT_LABEL.hash,CUSTOMER_REF.hash,ACCOUNT_NUM.hash,PRODUCT_SEQ,START_DAT,END_DAT,PRODUCT_ID,PRODUCT_NAME,EFFECTIVE_DTM,PRODUCT_STATUS
a2b518b6ecef2195815d78069bc89e39,1b13a26a33f282d0c62533d1900a3c8a,590a74c64da4a116f7add0655b3938d4,98,2018-Aug-01 00:00:00,2020-Aug-14 00:00:00,1565,V_Password call barring (secret code),2020-Aug-14 18:47:00,TX
5ba41ed88e5231963207938067692d18,b4059ddddcfa069c504256c4e79559aa,c2e5cad50a7f80553eca7afdd0be50c4,27,2018-Aug-01 00:00:00,2019-Oct-07 00:00:00,2176,V_Absentee service,2019-Oct-07 17:05:00,TX
8cc2085e88a28c00e6b32b699ad7363e,b093bc0d4c7069ee4f8f47a8128d567a,b130cd91df3e55bb333d7d023c248e9c,28,2018-Aug-01 00:00:00,2019-Nov-20 00:00:00,2086,V_SLT CLI,2019-Nov-20 20:16:00,TX
3822a692be803ce65a0b9f7b87c20eb1,439a082df24da7001ea45a6effcbdc5e,d9327013392b715deae9b76c15957238,35,2018-Aug-01 00:00:00,2019-Aug-09 00:00:00,2078,V_Call Transfer Three way,2019-Aug-09 09:10:00,TX
a0dbc62d46691cc5bcbb1fba05af06e7,424438db85bb009c33a929acc87f6a5e,78c4087043a3a66683e2d4fe45bdc910,37,2018-Aug-01 00:00:00,2019-May-30 00:00:00,1607,E_Video on Demand,2019-May-30 11:02:00,TX
3822a692be803ce65a0b9f7b87c20eb1,439a082df24da7001ea45a6effcbdc5e,d9327013392b715deae9b76c15957238,36,2018-Aug-01 00:00:00,2019-Aug-09 00:00:00,2082,V_Incoming Call Memory,2019-Aug-09 09:10:00,TX
b77ef9ec0d9fe45c9e0b847e550c20bd,9244e96e0d6e40c9d3607e4f6b59e558,55619415b9de28ef8af1650300da5a1c,41,2018-Aug-01 00:00:00,2019-May-21 00:00:00,2168,V_Call Forwarding,2019-May-21 12:37:00,TX
8cc2085e88a28c00e6b32b699ad7363e,b093bc0d4c7069ee4f8f47a8128d567a,b130cd91df3e55bb333d7d023c248e9c,29,2018-Aug-01 00:00:00,2019-Nov-20 00:00:00,2044,AB_Megaline Startup,2019-Nov-20 20:17:00,TX
3a6e8c896fdb51324a059db9b3f0276d,4623a645e642b67c256cb4b70403d6f9,59600c518e06137a7cfce173bb795123,865,2019-Apr-17 00:00:00,2019-Jul-06 00:00:00,2079,V_Call holding,2019-Jul-06 15:14:00,TX
3822a692be803ce65a0b9f7b87c20eb1,439a082df24da7001ea45a6effcbdc5e,d9327013392b715deae9b76c15957238,37,2018-Aug-01 00:00:00,2019-Aug-09 00:00:00,2079,V_Call holding,2019-Aug-09 09:10:00,TX
8cc2085e88a28c00e6b32b699ad7363e,b093bc0d4c7069ee4f8f47a8128d567a,b130cd91df3e55bb333d7d023c248e9c,30,2018-Aug-01 00:00:00,2019-Nov-20 00:00:00,2176,V_Absentee service,2019-Nov-20 20:16:00,TX
23a39137697edbb30a094dd99a22a88f,cc9cde6ff7e8a085c9bdcd5d870e3624,52e7c04d12cb33c77031760584a9586e,93,2018-Aug-01 00:00:00,,1529,V_SLT Voice Service,2019-Apr-06 13:55:16,OK
b77ef9ec0d9fe45c9e0b847e550c20bd,9244e96e0d6e40c9d3607e4f6b59e558,55619415b9de28ef8af1650300da5a1c,33,2018-Aug-01 00:00:00,,1604,E_SLT PeoTV Service,2019-Apr-17 12:38:19,OK
96a6a5082ab7c4638898fb7e411313a6,52b29f7118f53d46428b5139475b3a4a,18de85ad042723ae2bf9d1bd2d1fa9ea,62,2019-Jan-30 00:00:00,2019-Apr-03 00:00:00,2168,V_Call Forwarding,2019-Apr-03 14:14:00,TX
3a6e8c896fdb51324a059db9b3f0276d,4623a645e642b67c256cb4b70403d6f9,59600c518e06137a7cfce173bb795123,866,2019-Apr-17 00:00:00,2019-Jul-06 00:00:00,2081,V_Call Forwarding by time,2019-Jul-06 15:14:00,TX
97ad57600afb0d81b774d3799f2905ac,a3bf770b58092c3e7c4d9d658239a14c,610f4a26a785590d853060ff8ae00ff4,42,2018-Aug-01 00:00:00,2020-Feb-13 00:00:00,2167,V_Abbreviated Dialing,2020-Feb-13 11:34:00,TX
23a39137697edbb30a094dd99a22a88f,cc9cde6ff7e8a085c9bdcd5d870e3624,52e7c04d12cb33c77031760584a9586e,94,2018-Aug-01 00:00:00,,2076,V_Single VAS Bundle,2019-Apr-06 13:55:16,OK
3a6e8c896fdb51324a059db9b3f0276d,4623a645e642b67c256cb4b70403d6f9,59600c518e06137a7cfce173bb795123,867,2019-Apr-17 00:00:00,2019-Jul-06 00:00:00,2082,V_Incoming Call Memory,2019-Jul-06 15:14:00,TX
b77ef9ec0d9fe45c9e0b847e550c20bd,9244e96e0d6e40c9d3607e4f6b59e558,55619415b9de28ef8af1650300da5a1c,38,2018-Aug-01 00:00:00,2019-May-21 00:00:00,2176,V_Absentee service,2019-May-21 12:37:00,TX
97ad57600afb0d81b774d3799f2905ac,a3bf770b58092c3e7c4d9d658239a14c,610f4a26a785590d853060ff8ae00ff4,43,2018-Aug-01 00:00:00,2020-Feb-13 00:00:00,2078,V_Call Transfer Three way,2020-Feb-13 11:34:00,TX
23a39137697edbb30a094dd99a22a88f,cc9cde6ff7e8a085c9bdcd5d870e3624,52e7c04d12cb33c77031760584a9586e,95,2018-Aug-01 00:00:00,,2123,V_DQ Contact Details,2019-Apr-06 13:55:16,OK
97ad57600afb0d81b774d3799f2905ac,a3bf770b58092c3e7c4d9d658239a14c,610f4a26a785590d853060ff8ae00ff4,45,2018-Aug-01 00:00:00,2020-Feb-13 00:00:00,2172,V_Call Waiting,2020-Feb-13 11:34:00,TX
23a39137697edbb30a094dd99a22a88f,cc9cde6ff7e8a085c9bdcd5d870e3624,52e7c04d12cb33c77031760584a9586e,96,2018-Aug-01 00:00:00,,1570,V_IDD,2019-Apr-06 13:55:16,OK
3a6e8c896fdb51324a059db9b3f0276d,4623a645e642b67c256cb4b70403d6f9,59600c518e06137a7cfce173bb795123,868,2019-Apr-17 00:00:00,2019-Jul-06 00:00:00,2083,V_Outgoing Call Memory,2019-Jul-06 15:14:00,TX
b77ef9ec0d9fe45c9e0b847e550c20bd,9244e96e0d6e40c9d3607e4f6b59e558,55619415b9de28ef8af1650300da5a1c,39,2018-Aug-01 00:00:00,2019-May-21 00:00:00,2167,V_Abbreviated Dialing,2019-May-21 12:37:00,TX
97ad57600afb0d81b774d3799f2905ac,a3bf770b58092c3e7c4d9d658239a14c,610f4a26a785590d853060ff8ae00ff4,46,2018-Aug-01 00:00:00,2020-Feb-13 00:00:00,2173,V_Hotline Service,2020-Feb-13 11:34:00,TX
3a6e8c896fdb51324a059db9b3f0276d,4623a645e642b67c256cb4b70403d6f9,59600c518e06137a7cfce173bb795123,869,2019-Apr-17 00:00:00,2019-Jul-06 00:00:00,2165,V_Caller Line Identification,2019-Jul-06 15:14:00,TX
23a39137697edbb30a094dd99a22a88f,cc9cde6ff7e8a085c9bdcd5d870e3624,52e7c04d12cb33c77031760584a9586e,97,2018-Aug-01 00:00:00,,2176,V_Absentee service,2019-Apr-06 13:55:16,OK
3a6e8c896fdb51324a059db9b3f0276d,4623a645e642b67c256cb4b70403d6f9,59600c518e06137a7cfce173bb795123,870,2019-Apr-17 00:00:00,2019-Jul-06 00:00:00,2169,V_Call Forwarding-Immediate,2019-Jul-06 15:14:00,TX
97ad57600afb0d81b774d3799f2905ac,a3bf770b58092c3e7c4d9d658239a14c,610f4a26a785590d853060ff8ae00ff4,47,2018-Aug-01 00:00:00,2020-Feb-13 00:00:00,2169,V_Call Forwarding-Immediate,2020-Feb-13 11:34:00,TX
96a6a5082ab7c4638898fb7e411313a6,52b29f7118f53d46428b5139475b3a4a,18de85ad042723ae2bf9d1bd2d1fa9ea,60,2019-Jan-30 00:00:00,2019-Apr-03 00:00:00,2167,V_Abbreviated Dialing,2019-Apr-03 14:14:00,TX
3a6e8c896fdb51324a059db9b3f0276d,4623a645e642b67c256cb4b70403d6f9,59600c518e06137a7cfce173bb795123,871,2019-Apr-17 00:00:00,2019-Jul-06 00:00:00,2170,V_Call Forwarding-On Busy,2019-Jul-06 15:14:00,TX
b77ef9ec0d9fe45c9e0b847e550c20bd,9244e96e0d6e40c9d3607e4f6b59e558,55619415b9de28ef8af1650300da5a1c,40,2018-Aug-01 00:00:00,2019-May-21 00:00:00,2078,V_Call Transfer Three way,2019-May-21 12:37:00,TX
286ae14a02441135faa18da8b6ceaf19,318267a310797eab61f3b53a03861cb4,768b1c6a39c85a4a322fce53e4eee3d2,86,2018-Aug-01 00:00:00,2019-Jan-22 00:00:00,2123,V_DQ Contact Details,2019-Jan-22 14:26:00,TX
08c38286f1a189b638e60f800de4cf98,9218b9e038dd6c74fff691771e5ab8b8,cbdd4f5fcffb5a76fd0fca5b032fe8b7,38,2018-Aug-01 00:00:00,2020-Feb-05 00:00:00,2169,V_Call Forwarding-Immediate,2020-Feb-05 11:18:00,TX
43ca77a67dab08550e11c25e68f6b8e8,ffd515e8026e179339885ba8f0ebdd9f,e18253796b08fc1f15f105227f98d5c8,63,2018-Aug-01 00:00:00,2019-Aug-02 00:00:00,2167,V_Abbreviated Dialing,2019-Aug-02 17:36:00,TX
23a39137697edbb30a094dd99a22a88f,cc9cde6ff7e8a085c9bdcd5d870e3624,52e7c04d12cb33c77031760584a9586e,102,2018-Aug-01 00:00:00,,2170,V_Call Forwarding-On Busy,2019-Apr-06 13:55:16,OK
08c38286f1a189b638e60f800de4cf98,9218b9e038dd6c74fff691771e5ab8b8,cbdd4f5fcffb5a76fd0fca5b032fe8b7,39,2018-Aug-01 00:00:00,2020-Feb-05 00:00:00,2170,V_Call Forwarding-On Busy,2020-Feb-05 11:18:00,TX
b77ef9ec0d9fe45c9e0b847e550c20bd,9244e96e0d6e40c9d3607e4f6b59e558,55619415b9de28ef8af1650300da5a1c,50,2018-Aug-01 00:00:00,,1606,E_TSTV,2019-Apr-17 12:38:19,OK
286ae14a02441135faa18da8b6ceaf19,318267a310797eab61f3b53a03861cb4,768b1c6a39c85a4a322fce53e4eee3d2,87,2018-Aug-01 00:00:00,2019-Jan-22 00:00:00,1570,V_IDD,2019-Jan-22 14:26:00,TX
23a39137697edbb30a094dd99a22a88f,cc9cde6ff7e8a085c9bdcd5d870e3624,52e7c04d12cb33c77031760584a9586e,103,2018-Aug-01 00:00:00,,2171,V_Call Forwarding-No Answer,2019-Apr-06 13:55:16,OK
08c38286f1a189b638e60f800de4cf98,9218b9e038dd6c74fff691771e5ab8b8,cbdd4f5fcffb5a76fd0fca5b032fe8b7,40,2018-Aug-01 00:00:00,2020-Feb-05 00:00:00,2171,V_Call Forwarding-No Answer,2020-Feb-05 11:18:00,TX
10e1d9bcd58ec432edf752fc355e9291,3b6d3d3a7bb7ad8eb357bf57688f2bbb,d55302a77bc6f5bb5eeaeb32ead3416c,105,2018-Aug-01 00:00:00,2020-Jan-07 00:00:00,1607,E_Video on Demand,2020-Jan-07 11:29:00,TX
286ae14a02441135faa18da8b6ceaf19,318267a310797eab61f3b53a03861cb4,768b1c6a39c85a4a322fce53e4eee3d2,88,2018-Aug-01 00:00:00,2019-Jan-22 00:00:00,1540,V_Call back on busy,2019-Jan-22 14:26:00,TX
08c38286f1a189b638e60f800de4cf98,9218b9e038dd6c74fff691771e5ab8b8,cbdd4f5fcffb5a76fd0fca5b032fe8b7,43,2018-Aug-01 00:00:00,2019-Jun-15 00:00:00,1607,E_Video on Demand,2019-Jun-15 13:12:00,TX
b39af2e44a079b73aa9422d528fa736b,34e38280de34b18a1d4fda3f4d4b8e23,44a472c062975456d8f770c8db4faab5,43,2018-Aug-01 00:00:00,2019-Jan-29 00:00:00,1606,E_TSTV,2019-Jan-29 16:37:00,TX
10e1d9bcd58ec432edf752fc355e9291,3b6d3d3a7bb7ad8eb357bf57688f2bbb,d55302a77bc6f5bb5eeaeb32ead3416c,107,2018-Aug-01 00:00:00,2020-Jan-07 00:00:00,1997,E_PeoTV Initiation,2020-Jan-07 11:29:00,TX
08c38286f1a189b638e60f800de4cf98,9218b9e038dd6c74fff691771e5ab8b8,cbdd4f5fcffb5a76fd0fca5b032fe8b7,44,2018-Aug-01 00:00:00,2019-Jun-15 00:00:00,1606,E_TSTV,2019-Jun-15 13:12:00,TX
286ae14a02441135faa18da8b6ceaf19,318267a310797eab61f3b53a03861cb4,768b1c6a39c85a4a322fce53e4eee3d2,89,2018-Aug-01 00:00:00,2019-Jan-22 00:00:00,1548,V_Incoming Call Transfer,2019-Jan-22 14:26:00,TX
b39af2e44a079b73aa9422d528fa736b,34e38280de34b18a1d4fda3f4d4b8e23,44a472c062975456d8f770c8db4faab5,41,2018-Aug-01 00:00:00,2019-Jan-29 00:00:00,1997,E_PeoTV Initiation,2019-Jan-29 16:37:00,TX
08c38286f1a189b638e60f800de4cf98,9218b9e038dd6c74fff691771e5ab8b8,cbdd4f5fcffb5a76fd0fca5b032fe8b7,45,2018-Nov-29 00:00:00,2020-Feb-05 00:00:00,2173,V_Hotline Service,2020-Feb-05 11:18:00,TX
b39af2e44a079b73aa9422d528fa736b,34e38280de34b18a1d4fda3f4d4b8e23,44a472c062975456d8f770c8db4faab5,42,2018-Aug-01 00:00:00,2019-Jan-29 00:00:00,1607,E_Video on Demand,2019-Jan-29 16:37:00,TX
10e1d9bcd58ec432edf752fc355e9291,3b6d3d3a7bb7ad8eb357bf57688f2bbb,d55302a77bc6f5bb5eeaeb32ead3416c,108,2018-Aug-01 00:00:00,2020-Jan-07 00:00:00,1606,E_TSTV,2020-Jan-07 11:29:00,TX
286ae14a02441135faa18da8b6ceaf19,318267a310797eab61f3b53a03861cb4,768b1c6a39c85a4a322fce53e4eee3d2,90,2018-Aug-01 00:00:00,2019-Jan-22 00:00:00,1541,V_Call Forwarding by time,2019-Jan-22 14:26:00,TX
bb1d0592800d36785b99ae1fba51179c,2e3c122e4808654fc2e3c54dde7b9bd2,2dcd61331bcf51f7c5145d5445fb4a89,26,2018-Sep-08 00:00:00,2020-Jul-08 00:00:00,1542,V_Call Forwarding Offline,2020-Jul-08 08:18:00,TX
bd60e0087acdac3b468e12a2a9f4bcae,db44b513601f60e6701ca64ab3056014,20fac8de11078e10865f68ccaebc4d0b,63,2019-Dec-18 00:00:00,,2388,AB_Service Vacation,2019-Dec-18 13:21:28,OK
a2b518b6ecef2195815d78069bc89e39,1b13a26a33f282d0c62533d1900a3c8a,590a74c64da4a116f7add0655b3938d4,96,2018-Aug-01 00:00:00,2020-Aug-14 00:00:00,1534,V_Anonymous call barring,2020-Aug-14 18:47:00,TX
bfd697f1151e0592ce888bb93b2f9c9c,2df918b2c20b84267a8030ff45a139e6,b0d2b72ebf132e31c943c098c7f25bd8,78,2018-Aug-01 00:00:00,2020-Jun-07 00:00:00,2170,V_Call Forwarding-On Busy,2020-Jun-07 23:59:59,TX
e2db005e88de93ef833009583ea78b6a,060794106f3039f208dd4c19a4e5de30,fce5b1f5188d31d8d439aef1a8beb5cf,62,2018-Aug-01 00:00:00,2019-Jan-08 00:00:00,1607,E_Video on Demand,2019-Jan-08 11:58:00,TX
bb1d0592800d36785b99ae1fba51179c,2e3c122e4808654fc2e3c54dde7b9bd2,2dcd61331bcf51f7c5145d5445fb4a89,29,2018-Sep-08 00:00:00,2020-Jul-08 00:00:00,1584,V_Hotline-Immediate,2020-Jul-08 08:18:00,TX
39ead78669bce1a8b4feb93fa3dfc13c,5d2bffe3a334810de1bd29213aa5329d,0f9d00f4d16206b6fbd1a36efd62a22e,100,2018-Aug-01 00:00:00,2019-Dec-23 00:00:00,2078,V_Call Transfer Three way,2019-Dec-23 11:51:00,TX
286ae14a02441135faa18da8b6ceaf19,318267a310797eab61f3b53a03861cb4,768b1c6a39c85a4a322fce53e4eee3d2,91,2018-Aug-01 00:00:00,2019-Jan-22 00:00:00,1544,V_Call park,2019-Jan-22 14:26:00,TX
6a6ac5992536b276edb816136446a3fc,1dbc4a1fdd36ae49bcacd8b685931626,c7aef414d3906c18da458f48f65e85fb,31,2020-Aug-04 00:00:00,,2388,AB_Service Vacation,2020-Aug-04 10:51:27,OK
a2b518b6ecef2195815d78069bc89e39,1b13a26a33f282d0c62533d1900a3c8a,590a74c64da4a116f7add0655b3938d4,97,2018-Aug-01 00:00:00,2020-Aug-14 00:00:00,1554,V_Call holding,2020-Aug-14 18:47:00,TX
d28d8b9c69c8e6db5ff0fbd282f0c8fc,19b915138689abb07eded709cbe26584,04b03917b3a4d5e6ed56b3972e493cc5,42,2019-May-16 00:00:00,2019-Nov-23 00:00:00,1607,E_Video on Demand,2019-Nov-23 15:34:00,TX
dd95abce9d8097e123dda36b8cff245a,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,1318,2018-Aug-01 00:00:00,,2176,V_Absentee service,2019-Apr-06 18:23:07,OK
d28d8b9c69c8e6db5ff0fbd282f0c8fc,19b915138689abb07eded709cbe26584,04b03917b3a4d5e6ed56b3972e493cc5,41,2019-May-16 00:00:00,2019-Nov-23 00:00:00,1606,E_TSTV,2019-Nov-23 15:34:00,TX
dd95abce9d8097e123dda36b8cff245a,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,1324,2018-Aug-01 00:00:00,,2167,V_Abbreviated Dialing,2019-Apr-06 18:23:07,OK
d28d8b9c69c8e6db5ff0fbd282f0c8fc,19b915138689abb07eded709cbe26584,04b03917b3a4d5e6ed56b3972e493cc5,43,2019-May-16 00:00:00,2019-Nov-23 00:00:00,1997,E_PeoTV Initiation,2019-Nov-23 15:34:00,TX
dd95abce9d8097e123dda36b8cff245a,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,1345,2018-Aug-01 00:00:00,,2078,V_Call Transfer Three way,2019-Apr-06 18:23:07,OK
30f124e2f8c1fd7638f9b7d34d7f8bfb,760cff547eda64b1fced73b96c9ffb9d,afe14971824c008742742c0250bbb055,59,2018-Aug-01 00:00:00,2019-Aug-01 00:00:00,2168,V_Call Forwarding,2019-Aug-01 11:55:00,TX
dd95abce9d8097e123dda36b8cff245a,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,1372,2018-Aug-01 00:00:00,,2168,V_Call Forwarding,2019-Apr-06 18:23:07,OK
30f124e2f8c1fd7638f9b7d34d7f8bfb,760cff547eda64b1fced73b96c9ffb9d,afe14971824c008742742c0250bbb055,56,2018-Aug-01 00:00:00,2019-Aug-01 00:00:00,2176,V_Absentee service,2019-Aug-01 11:55:00,TX
dd95abce9d8097e123dda36b8cff245a,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,1385,2018-Aug-01 00:00:00,,2172,V_Call Waiting,2019-Apr-06 18:23:07,OK
30f124e2f8c1fd7638f9b7d34d7f8bfb,760cff547eda64b1fced73b96c9ffb9d,afe14971824c008742742c0250bbb055,57,2018-Aug-01 00:00:00,2019-Aug-01 00:00:00,2167,V_Abbreviated Dialing,2019-Aug-01 11:55:00,TX
dd95abce9d8097e123dda36b8cff245a,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,1397,2018-Aug-01 00:00:00,,2169,V_Call Forwarding-Immediate,2019-Apr-06 18:23:07,OK
30f124e2f8c1fd7638f9b7d34d7f8bfb,760cff547eda64b1fced73b96c9ffb9d,afe14971824c008742742c0250bbb055,58,2018-Aug-01 00:00:00,2019-Aug-01 00:00:00,2078,V_Call Transfer Three way,2019-Aug-01 11:55:00,TX
dd95abce9d8097e123dda36b8cff245a,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,1420,2018-Aug-01 00:00:00,,2170,V_Call Forwarding-On Busy,2019-Apr-06 18:23:07,OK
30f124e2f8c1fd7638f9b7d34d7f8bfb,760cff547eda64b1fced73b96c9ffb9d,afe14971824c008742742c0250bbb055,60,2018-Aug-01 00:00:00,2019-Aug-01 00:00:00,2172,V_Call Waiting,2019-Aug-01 11:55:00,TX
dd95abce9d8097e123dda36b8cff245a,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,1435,2018-Aug-01 00:00:00,,2171,V_Call Forwarding-No Answer,2019-Apr-06 18:23:07,OK
30f124e2f8c1fd7638f9b7d34d7f8bfb,760cff547eda64b1fced73b96c9ffb9d,afe14971824c008742742c0250bbb055,61,2018-Aug-01 00:00:00,2019-Aug-01 00:00:00,2173,V_Hotline Service,2019-Aug-01 11:55:00,TX
acd82906e0adb2aacfca360304f36a44,dcd2f80daa0b3d9f09eecd7657921048,729e0a0a75015a8908d0989386f4454e,1272,2018-Aug-01 00:00:00,,2123,V_DQ Contact Details,2019-Apr-05 23:59:30,OK
30f124e2f8c1fd7638f9b7d34d7f8bfb,760cff547eda64b1fced73b96c9ffb9d,afe14971824c008742742c0250bbb055,62,2018-Aug-01 00:00:00,2019-Aug-01 00:00:00,2169,V_Call Forwarding-Immediate,2019-Aug-01 11:55:00,TX
30f124e2f8c1fd7638f9b7d34d7f8bfb,760cff547eda64b1fced73b96c9ffb9d,afe14971824c008742742c0250bbb055,63,2018-Aug-01 00:00:00,2019-Aug-01 00:00:00,2170,V_Call Forwarding-On Busy,2019-Aug-01 11:55:00,TX
30f124e2f8c1fd7638f9b7d34d7f8bfb,760cff547eda64b1fced73b96c9ffb9d,afe14971824c008742742c0250bbb055,64,2018-Aug-01 00:00:00,2019-Aug-01 00:00:00,2171,V_Call Forwarding-No Answer,2019-Aug-01 11:55:00,TX
30f124e2f8c1fd7638f9b7d34d7f8bfb,760cff547eda64b1fced73b96c9ffb9d,afe14971824c008742742c0250bbb055,65,2018-Aug-01 00:00:00,2019-Aug-01 00:00:00,2175,V_Hotline-Time Delayed,2019-Aug-01 11:55:00,TX
f8e6676be134123306b135068462ae31,5b9845b31612542bb73910d22dde04af,3cec49dbfa55280f597e71096f17a579,158,2018-Aug-01 00:00:00,2020-Aug-28 00:00:00,2078,V_Call Transfer Three way,2020-Aug-28 13:40:00,TX
f8e6676be134123306b135068462ae31,5b9845b31612542bb73910d22dde04af,3cec49dbfa55280f597e71096f17a579,156,2018-Aug-01 00:00:00,2020-Aug-28 00:00:00,2176,V_Absentee service,2020-Aug-28 13:40:00,TX
f8e6676be134123306b135068462ae31,5b9845b31612542bb73910d22dde04af,3cec49dbfa55280f597e71096f17a579,157,2018-Aug-01 00:00:00,2020-Aug-28 00:00:00,2167,V_Abbreviated Dialing,2020-Aug-28 13:40:00,TX
f8e6676be134123306b135068462ae31,5b9845b31612542bb73910d22dde04af,3cec49dbfa55280f597e71096f17a579,159,2018-Aug-01 00:00:00,2020-Aug-28 00:00:00,2168,V_Call Forwarding,2020-Aug-28 13:40:00,TX
f8e6676be134123306b135068462ae31,5b9845b31612542bb73910d22dde04af,3cec49dbfa55280f597e71096f17a579,160,2018-Aug-01 00:00:00,2020-Aug-28 00:00:00,2172,V_Call Waiting,2020-Aug-28 13:40:00,TX
f8e6676be134123306b135068462ae31,5b9845b31612542bb73910d22dde04af,3cec49dbfa55280f597e71096f17a579,161,2018-Aug-01 00:00:00,2020-Aug-28 00:00:00,2169,V_Call Forwarding-Immediate,2020-Aug-28 13:40:00,TX
f8e6676be134123306b135068462ae31,5b9845b31612542bb73910d22dde04af,3cec49dbfa55280f597e71096f17a579,162,2018-Aug-01 00:00:00,2020-Aug-28 00:00:00,2170,V_Call Forwarding-On Busy,2020-Aug-28 13:40:00,TX
f8e6676be134123306b135068462ae31,5b9845b31612542bb73910d22dde04af,3cec49dbfa55280f597e71096f17a579,163,2018-Aug-01 00:00:00,2020-Aug-28 00:00:00,2171,V_Call Forwarding-No Answer,2020-Aug-28 13:40:00,TX
cdf90b13c5d9a931b80e3b2240a68564,10352d08d09ff074d60ac7c7da63948f,3c1fb4f1735abdecb81d29a5e14bad63,40,2018-Nov-09 00:00:00,2020-Jun-23 00:00:00,2173,V_Hotline Service,2020-Jun-23 09:33:00,TX
7410104de2a5d66d3217daa88f86cf54,054674e26c8c79fee6e8538b2de9cfc2,f03ccb39f045b89ed6bc9692cade47a5,17,2018-Aug-01 00:00:00,2019-Dec-18 00:00:00,1607,E_Video on Demand,2019-Dec-18 11:04:00,TX
3a6e8c896fdb51324a059db9b3f0276d,4623a645e642b67c256cb4b70403d6f9,59600c518e06137a7cfce173bb795123,874,2019-Apr-17 00:00:00,2019-Jul-06 00:00:00,2175,V_Hotline-Time Delayed,2019-Jul-06 15:14:00,TX
39ead78669bce1a8b4feb93fa3dfc13c,5d2bffe3a334810de1bd29213aa5329d,0f9d00f4d16206b6fbd1a36efd62a22e,99,2018-Aug-01 00:00:00,2019-Dec-23 00:00:00,2167,V_Abbreviated Dialing,2019-Dec-23 11:51:00,TX
96a6a5082ab7c4638898fb7e411313a6,52b29f7118f53d46428b5139475b3a4a,18de85ad042723ae2bf9d1bd2d1fa9ea,63,2019-Jan-30 00:00:00,2019-Apr-03 00:00:00,2172,V_Call Waiting,2019-Apr-03 14:14:00,TX
39ead78669bce1a8b4feb93fa3dfc13c,5d2bffe3a334810de1bd29213aa5329d,0f9d00f4d16206b6fbd1a36efd62a22e,101,2018-Aug-01 00:00:00,2019-Dec-23 00:00:00,2168,V_Call Forwarding,2019-Dec-23 11:51:00,TX
39ead78669bce1a8b4feb93fa3dfc13c,5d2bffe3a334810de1bd29213aa5329d,0f9d00f4d16206b6fbd1a36efd62a22e,102,2018-Aug-01 00:00:00,2019-Dec-23 00:00:00,2172,V_Call Waiting,2019-Dec-23 11:51:00,TX
96a6a5082ab7c4638898fb7e411313a6,52b29f7118f53d46428b5139475b3a4a,18de85ad042723ae2bf9d1bd2d1fa9ea,64,2019-Jan-30 00:00:00,2019-Apr-03 00:00:00,2173,V_Hotline Service,2019-Apr-03 14:14:00,TX
7410104de2a5d66d3217daa88f86cf54,054674e26c8c79fee6e8538b2de9cfc2,f03ccb39f045b89ed6bc9692cade47a5,16,2018-Aug-01 00:00:00,2019-Dec-18 00:00:00,1997,E_PeoTV Initiation,2019-Dec-18 11:04:00,TX
39ead78669bce1a8b4feb93fa3dfc13c,5d2bffe3a334810de1bd29213aa5329d,0f9d00f4d16206b6fbd1a36efd62a22e,103,2018-Aug-01 00:00:00,2019-Dec-23 00:00:00,2169,V_Call Forwarding-Immediate,2019-Dec-23 11:51:00,TX
96a6a5082ab7c4638898fb7e411313a6,52b29f7118f53d46428b5139475b3a4a,18de85ad042723ae2bf9d1bd2d1fa9ea,65,2019-Jan-30 00:00:00,2019-Apr-03 00:00:00,2169,V_Call Forwarding-Immediate,2019-Apr-03 14:14:00,TX
39ead78669bce1a8b4feb93fa3dfc13c,5d2bffe3a334810de1bd29213aa5329d,0f9d00f4d16206b6fbd1a36efd62a22e,104,2018-Aug-01 00:00:00,2019-Dec-23 00:00:00,2170,V_Call Forwarding-On Busy,2019-Dec-23 11:51:00,TX
39ead78669bce1a8b4feb93fa3dfc13c,5d2bffe3a334810de1bd29213aa5329d,0f9d00f4d16206b6fbd1a36efd62a22e,105,2018-Aug-01 00:00:00,2019-Dec-23 00:00:00,2171,V_Call Forwarding-No Answer,2019-Dec-23 11:51:00,TX
286ae14a02441135faa18da8b6ceaf19,318267a310797eab61f3b53a03861cb4,768b1c6a39c85a4a322fce53e4eee3d2,92,2018-Aug-01 00:00:00,2019-Jan-22 00:00:00,1547,V_Incoming Call Memory,2019-Jan-22 14:26:00,TX
5e411c13c17e851e8cdf6fbdcc10537a,56c79821ed59179836dd2a5d75a6fec6,0009e7e4d940c2a539b89342af07e7f1,260,2019-Oct-29 00:00:00,,2388,AB_Service Vacation,2019-Oct-29 12:01:02,OK
