,ACCOUNT_NUM.hash,TARIFF_NAME,BB_Package,TARIFF_ID,BSS Name,Attribute,MEDIUM_INFO
3080,b32b8eb1b389b5e13424ccb16ef3bb20,AB_Copper Access Bearer,,,,,
3081,cc88c18ac39d6ae56e2ff6888de18279,Cu_Peo Silver,,,,,
3082,95840ab47d8573f6937789f7be10228b,AB_Copper Access Bearer,,,,,
3083,b007a35f204cd5addf917e7c93f14b39,AB_Copper Access Bearer,,,,,
3084,712b73dcad4ebc3ff0f74b24c6f2e9ae,z Sales End_Res Cust Phone,,,,,
3085,9b1f1319d74c6d9a38f0538b030d117b,z Sales End_Res SLT Phone,,,,,
3086,07a33fb06b79d7438aec6b757420b7d0,AB_Copper Access Bearer,,,,,
3087,3bdf6720956a7b7fbd69b3124f281606,z Sales End_Res SLT Phone,,,,,
3088,5cedf96edfc7db66c38050881ba3edf0,z Sales End_Res Cust Phone,,,,,
3089,21fee7d34d603d74fadea81a6043f450,AB_Copper Access Bearer,,,,,
3090,2ea6c5e59c02744c036fe8ff6cccfb7c,Cu_PEO SILVER PLUS,,,,,
3091,913ccb2040c03d3a63d2d74ef06bf218,AB_Copper Access Bearer,,,,,
3092,bf7d918ac6ac9736aaa66159221303d2,AB_Copper Access Bearer,,,,,
3093,99a32029fb551379cc2401af0bcd3a3c,z Sales End_Res SLT Phone,,,,,
3094,5c6d01e13b1f9a8352527d4f107dbf24,z Sales End_Res SLT Phone,,,,,
3095,396ea1667b2ac07d53ecffa30105f8a2,AB_Copper Access Bearer,,,,,
3096,1d18f77c7b80c29612dac66935cf1f13,Cu_PEO SILVER PLUS,,,,,
3097,0105eba65de307bc8ca366dac37aff7b,AB_Copper Access Bearer,,,,,
3098,a08a08036982cd3eceecf156e8aabd30,AB_Copper Access Bearer,,,,,
3099,2feb10f5748c2ef6ff6bd2cec081fec0,Home Single Play with My Phone,,,,,
3100,a86aeb7eeddbaccca8427a91f981c8da,AB_Copper Access Bearer,,,,,
3101,9c3d4573bc4ec3b13fece03acb36986b,AB_Copper Access Bearer,,,,,
3102,4520c37b3625b1e8af30b51159e921dd,Home Double Play BB with My Phone,,,,,
3103,1267987687bd7eb2d388d3baaf5abf60,z Sales End_Res SLT Phone,,,,,
3104,1f94d46ef3f01af42a42dadaaf9163ae,AB_Copper Access Bearer,,,,,
3105,dcbb4b3942c912d5f44cdf5d7c25b14d,z Sales End_Res SLT Phone,,,,,
3106,4a72c857ed2e06a70d6fccc57f27993d,z Sales End_Res SLT Phone,,,,,
3107,b2b49ba22889d120f7dd53a35ad50ae7,Home Triple Play with My Phone,,,,,
3108,147d0d2d06928b5358b643b8dffe4473,Cu_Peo Silver,,,,,
3109,b687df66a7c6bddc1023db596c4f3c2a,AB_Copper Access Bearer,,,,,
3110,a3bdaf2151abfdee728d75364d3d27df,Cu_Peo Silver,,,,,
3111,f50bc155abca0db49d377ff98013b313,AB_Copper Access Bearer,,,,,
3112,e016525e9ecc24678ac1c41b8dbbd67a,AB_Copper Access Bearer,,,,,
3113,02efe38e4cc2e4c9856bf37ed0a2ad1b,z Sales End_Res SLT Phone,,,,,
3114,b898c1b222e56ec9e731b211a8878f48,TR 2016_.Home - Double Play,,,,,
3115,bfe4aff48b39bf352f7b5b88b0223052,TR 2016_.Home - Triple Play,,,,,
3116,de068a4ce0b062f42212e3471c5ef0d7,AB_Copper Access Bearer,,,,,
3117,5bacfb2cce2c7b3de15a2a6abed7ab81,AB_Copper Access Bearer,,,,,
3118,b8bc2daeaced10aea796f32497125a40,AB_Copper Access Bearer,,,,,
3119,d38cbcdf701ba23ccfa166e5db7fa45f,AB_Copper Access Bearer,,,,,
3120,23a6091036024cbb5eff8d14c7217a4d,AB_Copper Access Bearer,,,,,
3121,0a422d2bc18d2a3c589013b61cae9489,z Sales End_Biz Cust Phone,,,,,
3122,fb2afd5ec06ed2300ff81735dfd672a1,Home Single Play with My Phone,,,,,
3123,df54f3cec9f5152d8e114e24368096fd,AB_Copper Access Bearer,,,,,
3124,ad2d976ab96f286f9eda7c0bd1a76493,TR 2016_.Home - Double Play,,,,,
3125,cedb4c26d41bd86fa3cb278a42c72db7,z Sales End_Res SLT Phone,,,,,
3126,f8c4d7613536d42d78fd5a05cc4fff02,z Sales End_Res Cust Phone,,,,,
3127,b97f7d95198a85f4328c97c5c58fb273,AB_Copper Access Bearer,,,,,
3128,771c34ac5cc715fcb165b26fbf100e0c,AB_Copper Access Bearer,,,,,
3129,701386e60c78ce13a256b7ee56ecea73,AB_Copper Access Bearer,,,,,
3130,d4984fc984aa4b4f10655084f5b56064,AB_Copper Access Bearer,,,,,
3131,b866a763b1a9c6cf3640a4ffa0ed0adf,z Sales End_Res Cust Phone,,,,,
3132,500ab66d965c6ad74f2ffa6ec3dc9cfa,Cu_Peo Silver,,,,,
3133,25e6e2871bd9e32697f383a060b5dc52,Home Double Play BB with My Phone,,,,,
3134,2bb7dfbe241239ab267c43defdc1358b,z Sales End_.Home - Double Play,,,,,
3135,d09eecf7514c4f491ea43fec18e3c915,z Sales End_Platinum-Res SLT Phone,,,,,
3136,d486a40aae141a60f6431e1d0e3a99dc,AB_Copper Access Bearer,,,,,
3137,0f11c327971bb4c517196bf2b59fb79e,Cu_PEO Uthayam,,,,,
3138,d5706b740c319181e684e435c5077123,AB_Copper Access Bearer,,,,,
3139,e844e00cae0b26c8a8a98a0eecd1d4f9,TR 2016_.Home - Single Play,,,,,
3140,2a001f793c1be1fb34b1dc1880db8a71,z Sales End_Res SLT Phone,,,,,
3141,88c14020a9be89e2432646d17ba7110d,AB_Copper Access Bearer,,,,,
3142,3a3d2e7a320b45402adcde2313830c84,AB_Copper Access Bearer,,,,,
3143,1d50cd25bc99a31202e6f4c79d0e2f01,AB_Copper Access Bearer,,,,,
3144,dc9f4274329783c1c9bb0cf61055c9a8,z Sales End_Res SLT Phone,,,,,
3145,b88c0b0d80d0565c40ea2f966759e36b,z Sales End_Res SLT Phone,,,,,
3146,a8efc045d0e49c9b4f53ace799bd899e,z Sales End_Res SLT Phone,,,,,
3147,62adf002cd6168f6c746b83015fefd95,AB_Copper Access Bearer,,,,,
3148,48a52597c5276cfebec33fc7c43b81dc,z Sales End_Bronze-Res SLT Phone,,,,,
3149,2fc0f0aedcd74987480340cc21acb57a,AB_Copper Access Bearer,,,,,
3150,4c594f24bedb11597f115e6b7c7beeb4,AB_Copper Access Bearer,,,,,
3151,90d853c6ba336e7ddb64a666730852bf,AB_Copper Access Bearer,,,,,
3152,0884ea3f105f60803f87d52a43fe98e2,AB_Copper Access Bearer,,,,,
3153,51e0543b6c310c74f6a381210147f5f2,z Sales End_.Home - Double Play,,,,,
3154,ec5364f7cd81bb13ce3b2e829522c824,z Sales End_Reg. Religious,,,,,
3155,3bb9cd717dff86fc5913c020d3e9f582,AB_Copper Access Bearer,,,,,
3156,1619b0f8b4a20f568e30d80daf5b39a5,AB_Copper Access Bearer,,,,,
3157,ffdc36d4cc1fdd9f9d3da1e7bc4cd49e,Home Single Play with My Phone,,,,,
3158,690534cfb7ce9e883e7a2156822a79b4,AB_Copper Access Bearer,,,,,
3159,74e177b0c64177f4c813bd351337b796,z Sales End_Res SLT Phone,,,,,
3160,19c6eb61c4fb9577bea87721b2149c37,AB_Copper Access Bearer,,,,,
3161,2edb9a80d77870446fbc687e8c1aac11,Cu_Peo Silver,,,,,
3162,17676195d9ac76a70282e7c29369dd83,AB_Copper Access Bearer,,,,,
3163,7e8e7b616cbc456fff50d1ac1532322f,Cu_Pranama Rental,,,,,
3164,3a0e07cdc0c5d3e1fdbb8bad63b62ea5,AB_Copper Access Bearer,,,,,
3165,9d2f5d0f09198069413924db9a10d1c3,z Sales End_Res SLT Phone,,,,,
3166,45c6303ce35d61897c423b4d61d952ac,AB_Copper Access Bearer,,,,,
3167,125cd3d518ec89dcffd30b0c5fbae9c7,AB_Copper Access Bearer,,,,,
3168,4c68d8194d71484592853da65e3c28a2,AB_Copper Access Bearer,,,,,
3169,ca31b788eeddc113ef5fe4198c9d911c,AB_Copper Access Bearer,,,,,
3170,41d2c3d7ffdefd4cdfb8227b52bdc37f,TR 2016_.Home - Triple Play,,,,,
3171,667b715741a76ab2d4e1e27c25d69e6c,AB_Copper Access Bearer,,,,,
3172,b01535596dd60b9098c08b185309f52c,TR 2016_.Home - Double Play,,,,,
3173,8ce4fe811face4a69aaed5826e59cba8,AB_Copper Access Bearer,,,,,
3174,515bf5382125b00f1306369d8f1ffb90,AB_Copper Access Bearer,,,,,
3175,de52702a328d6e2af94e787741be8d7d,Cu_Peo Silver,,,,,
3176,890628cc09f46ecbc15e2c1a6f0d171c,AB_Copper Access Bearer,,,,,
3177,05bab558d9088194d8c2e91ffa1f3917,AB_Copper Access Bearer,,,,,
3178,5d9dca5108d2a8cffb365bf0c9b8d458,AB_Copper Access Bearer,,,,,
3179,75b2eb237d3200f16ad2312c5df63146,z Sales End_.Home - Triple Play,,,,,
3180,724bbbcc09bc1b4d4dc54f48a3063478,AB_Copper Access Bearer,,,,,
3181,25a7c8c41d2249c4fbdf026175a8bf37,AB_Copper Access Bearer,,,,,
3182,8027076adaa4e15f9eedfae792ac7990,z Sales End_.Office - Double Play,,,,,
3183,f096f3096faa1e5a603cf1b80674839c,z Sales End_Res SLT Phone,,,,,
3184,77d169b4e0a41e72cb4c6b99d7e78a29,z Sales End_Res SLT Phone,,,,,
3185,aaa28b4867f63ee26dcf724952b11a93,AB_Copper Access Bearer,,,,,
3186,7f864d285c132190ece3e5c9189f21c3,V_E-Channeling Registration,,,,,
3187,74f4085f083da6e2fb68a1fa67d3846a,AB_Copper Access Bearer,,,,,
3188,285fd3fdedeed786815c2e02baad3d84,AB_Copper Access Bearer,,,,,
3189,23f73bc2d57f3e82a410524e75ba207b,z Sales End._V-talk Novel,,,,,
3190,30936a60865e591fa3581f39c59d9c89,Cu_Peo Silver,,,,,
3191,a5d3e54f87841f8e48729db28fa6a955,z Sales End_.Home - Double Play,,,,,
3192,c4abcb430b5dbb3b141e8faf4fe3d595,AB_Copper Access Bearer,,,,,
3193,cbcec7c46f4839f5cfca545362a47ebc,AB_Copper Access Bearer,,,,,
3194,29b62720508307fb1782dc6f821bbd5b,z Sales End_Res SLT Phone,,,,,
3195,b93015bea99c0245a54e3314a56fb491,z Sales End._V-talk Active,,,,,
3196,9464ae498dc70c4e7249f4bb5d25a4e8,Plus 1 Monthly premium,,,,,
3197,13492052229a47904c3c8713a0280201,Plus 1 Monthly premium,,,,,
3198,6e960ca70505ead10e577c298a80cf0b,Cu_Peo Silver,,,,,
3199,c5cbcdb44a06f8f60e05b66ad7e3054f,Cu_Peo Silver,,,,,
3200,e79530a430f3e5b9887c6939b504f313,AB_Copper Access Bearer,,,,,
3201,805eb5785dbcea2f8b97684b2a1ee670,Cu_Peo Silver,,,,,
3202,e7c47bee636e0a186d00e24dc5e41857,AB_Copper Access Bearer,,,,,
3203,8de79079c0c21c8139075d1aa08f209f,z Sales End_.Home - Double Play,,,,,
3204,90b2dd5e18b65d4011ac0e7549c645cf,AB_Copper Access Bearer,,,,,
3205,b354ded61d22f07f39418b9697359487,z Sales End_.Home - Double Play,,,,,
3206,6a7b77939ce62248df1dafc155d02a97,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3207,bdf75e0f8d6e8c10e9e8495654df21ec,Any Blaze,Any Blaze,36749.0,Any Blaze,Access Link Type,LTE
3208,daa74e4f9afbb374acc64969fe778808,Any Delight,Any Delight,37261.0,Any Delight,Access Link Type,COPPER
3209,2f60b16e58320a419a9b19d502ff7701,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3210,b027d65390a0c725b9ce41e409f9797e,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3211,4c7a4769273c7a2eb4860a09f6376a70,FTTH WEB PRO,Web Pro,17947.0,FTTH_WEB PRO,Access Link Type,FTTH
3212,066323e15583647d5102a831aa53aba7,Any Glam,Any Glam,37259.0,Any Glam,Access Link Type,COPPER
3213,3bc61b93cea92e9c79c8eb1a07f8c5c5,FTTH WEB PRO,Web Pro,17947.0,FTTH_WEB PRO,Access Link Type,FTTH
3214,dcab884afd6c1a13df78119714e9b76e,FTTH WEB MASTER,Web Master,17949.0,FTTH_WEB MASTER,Access Link Type,FTTH
3215,4a53c2f008c7fcb139a7f3b90e2b0f85,FTTH WEB MASTER,Web Master,17949.0,FTTH_WEB MASTER,Access Link Type,FTTH
3216,066323e15583647d5102a831aa53aba7,Any Xtreme,Any Xtreme,37263.0,Any Xtreme,Access Link Type,COPPER
3217,3bc61b93cea92e9c79c8eb1a07f8c5c5,FTTH_WEB INSPIRE,Web Inspire,22367.0,FTTH_WEB INSPIRE,Access Link Type,FTTH
3218,d9b961170143b639ed40c1ec783fd8a5,FTTH WEB MASTER,Web Master,17949.0,FTTH_WEB MASTER,Access Link Type,FTTH
3219,066323e15583647d5102a831aa53aba7,FTTH WEB PRO,Web Pro,17947.0,FTTH_WEB PRO,Access Link Type,FTTH
3220,d9b961170143b639ed40c1ec783fd8a5,FTTH_WEB PREMIER,Web Premier,22369.0,FTTH_WEB PREMIER,Access Link Type,FTTH
3221,4a53c2f008c7fcb139a7f3b90e2b0f85,FTTH WEB CHAMP,Web Champ,17951.0,FTTH_WEB CHAMP,Access Link Type,FTTH
3222,c454c58952c9380f8729d124925f9d0d,FTTH WEB MASTER,Web Master,17949.0,FTTH_WEB MASTER,Access Link Type,FTTH
3223,4a53c2f008c7fcb139a7f3b90e2b0f85,FTTH WEB LIFE,Web Life,17953.0,FTTH_WEB LIFE,Access Link Type,FTTH
3224,d9b961170143b639ed40c1ec783fd8a5,FTTH_WEB INSPIRE,Web Inspire,22367.0,FTTH_WEB INSPIRE,Access Link Type,FTTH
3225,4a53c2f008c7fcb139a7f3b90e2b0f85,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3226,6b4bfa1e32f513071c6b138a86c3bac9,FTTH WEB LIFE,Web Life,17953.0,FTTH_WEB LIFE,Access Link Type,FTTH
3227,f22113b7cb278d2648499b63c027c4d1,Any Spike,Any Spike,37255.0,Any Spike,Access Link Type,COPPER
3228,1bdb808b0067543eac37a8650abfeb46,FTTH WEB MASTER,Web Master,17949.0,FTTH_WEB MASTER,Access Link Type,FTTH
3229,32471f4c24b1c46ee06b8f877a763567,FTTH WEB MASTER,Web Master,17949.0,FTTH_WEB MASTER,Access Link Type,FTTH
3230,85895c8820fea2669cfe6bb13f2b3444,FTTH WEB MASTER,Web Master,17949.0,FTTH_WEB MASTER,Access Link Type,FTTH
3231,23fc6e16b1bbdaeae5cfacfc82e91dbc,FTTH WEB LIFE,Web Life,17953.0,FTTH_WEB LIFE,Access Link Type,FTTH
3232,d284e1191d20b572d37e0d3eaff43e3b,Any Tide,Any Tide,37253.0,Any Tide,Access Link Type,COPPER
3233,a1e2b9c2faf456eece4bb507dd044fcd,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3234,3bc61b93cea92e9c79c8eb1a07f8c5c5,FTTH WEB CHAMP,Web Champ,17951.0,FTTH_WEB CHAMP,Access Link Type,FTTH
3235,b027d65390a0c725b9ce41e409f9797e,WEB FAMILY ACTIVE,Web Family Active,36272.0,WEB FAMILY ACTIVE,Access Link Type,COPPER
3236,87f575e03fb0adef0f7bce5ca81568bc,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3237,d8325eb73900b427a709daa28342b443,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3238,59600c518e06137a7cfce173bb795123,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3239,02059e815d999bda708149ae263946d3,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3240,287cde10ae103ec451caeb0d47b7575c,FTTH WEB PRO,Web Pro,17947.0,FTTH_WEB PRO,Access Link Type,FTTH
3241,a1e2b9c2faf456eece4bb507dd044fcd,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3242,daa74e4f9afbb374acc64969fe778808,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3243,a1e2b9c2faf456eece4bb507dd044fcd,FTTH WEB MASTER,Web Master,17949.0,FTTH_WEB MASTER,Access Link Type,FTTH
3244,570a05dbf4b4612c0bdab0a9bedb1c5f,FTTH WEB PRO,Web Pro,17947.0,FTTH_WEB PRO,Access Link Type,FTTH
3245,4c7a4769273c7a2eb4860a09f6376a70,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3246,4c7a4769273c7a2eb4860a09f6376a70,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3247,35b1330eecd5ded83832d59db4dc611f,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3248,9886d2e4e61e33d0a4388667c7bfc68c,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3249,af66a61a98c385584e3fccfd8dcc5412,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3250,949e14e85d36002ffb954d42d3366936,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3251,af66a61a98c385584e3fccfd8dcc5412,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3252,af66a61a98c385584e3fccfd8dcc5412,FTTH WEB MASTER,Web Master,17949.0,FTTH_WEB MASTER,Access Link Type,FTTH
3253,b30b53ebc3474896e19e08b36a4f6751,FTTH WEB CHAMP,Web Champ,17951.0,FTTH_WEB CHAMP,Access Link Type,FTTH
3254,365e4d4f6d27f2618dcc8b09eab41d92,FTTH WEB MASTER,Web Master,17949.0,FTTH_WEB MASTER,Access Link Type,FTTH
3255,3b2758bf5cacf0fb46e7beae38b827f5,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3256,ab608dcb7ae6ba13441cc05cd94dc572,FTTH WEB PRO,Web Pro,17947.0,FTTH_WEB PRO,Access Link Type,FTTH
3257,2b1f1161870583f0b5280e0c5d629c78,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3258,9add9ec21eb9eefff97069a904cd9bd4,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3259,dd5253ea4772b427cc0e87ff6535b058,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3260,621bc7797ac66ab752b21d821212b013,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3261,b5d8f1814c6e9dea26e0c25482431643,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3262,019f1c6f13d12c2264aef00739d54720,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3263,ad3e1509a6b796cf239c672206bb0e3e,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3264,9eba4b17c60fe871c9a746d63852c5ac,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3265,64535f8ced5ad55b6d0de50e259d61aa,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3266,0fa1d2aeb386d52b8fb4b545f3d28b5d,WEB FAMILY ACTIVE,Web Family Active,36272.0,WEB FAMILY ACTIVE,Access Link Type,COPPER
3267,a4d0c21aaa290fefe6ae3f987e086bab,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3268,199f718bc367b33b58b3256e448d66b2,WEB FAMILY ACTIVE,Web Family Active,36272.0,WEB FAMILY ACTIVE,Access Link Type,COPPER
3269,f530fa175c025159cdd33507a7f3d426,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3270,ba80542b8846e51220926f9cc65545db,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3271,62854b1de2ba639d46673a7c264c8d2c,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3272,6f5a50d14f88a8bbed200d30e65ddf20,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3273,a4eebc122a8f3dc2b2cd9bf6420cf008,Fibre Unlimited Flash 10,Fibre Unlimited Flash 10,38635.0,Fibre Unlimited Flash 10,Access Link Type,FTTH
3274,e56a29aae85d21858dcc1ec635c09120,Any Blaze,Any Blaze,36749.0,Any Blaze,Access Link Type,LTE
3275,72308329e159eba3d54bbcff04af13af,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3276,fc7024e855a03603472e20244eadba00,Any Storm,Any Storm,37257.0,Any Storm,Access Link Type,COPPER
3277,dd5253ea4772b427cc0e87ff6535b058,Any Blaze,Any Blaze,36749.0,Any Blaze,Access Link Type,LTE
3278,8015be5ee6b42e1f454eb754108acf14,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3279,bb57e0928c585a797e231c828d41fd28,Extra GB,,16758.0,Extra GB,BB_Extra GB,BB_Extra GB
3280,bb57e0928c585a797e231c828d41fd28,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3281,1eba7f55e39fa936b715b4cbff9777d4,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3282,bc5cc066d49637aa1c7457d6a51d1995,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3283,b9da9406bc3b4efd58ac783573fd1a31,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3284,e0acecc8cf10f8ad9cd58cf9522f3ade,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3285,e85fd21e8b6c3633b8bfe02df52072f2,FTTH WEB MASTER,Web Master,17949.0,FTTH_WEB MASTER,Access Link Type,FTTH
3286,9c1b9f6d009bf32f4a978b98215763b6,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3287,9c1b9f6d009bf32f4a978b98215763b6,FTTH_Combo Pack Subscription,BB_Netflix Unlimited,36027.0,FTTH_Combo Pack Subscription,Access Link Type,LTE
3288,2a754752a65696b63963569c4556e2c6,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3289,3b6cefc352d185175aa95d5bd3b683bc,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3290,c8ce63b0fe9d15584712b2cb2630b0c2,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3291,5d853feeb09048ff7abde29cbaa8ec51,FTTH_Combo Pack Subscription,BB_Netflix Unlimited,36027.0,FTTH_Combo Pack Subscription,Access Link Type,LTE
3292,d9feb3a5fe99296b3fc9c717481e5449,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3293,3e22148c54ddd8e19c3fdbf7c3dce200,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3294,56b6ed37e0621100f8768b156fa7b14a,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3295,81b794726ed4bcf61fd0f0e058242058,FTTH WEB PRO,Web Pro,17947.0,FTTH_WEB PRO,Access Link Type,FTTH
3296,086bd45995b95b46a7a7b9dcfea9d296,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3297,50cf8d74511fd6337cbef6cd5f8fb12d,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3298,c95c7f709f3a220e5e9990d7467f820b,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3299,0ca3ab018969fe6e4338b1ebd767eaae,FTTH WEB PRO,Web Pro,17947.0,FTTH_WEB PRO,Access Link Type,FTTH
3300,a26e41a86ce1a5530f93dc0191d545f5,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3301,e1dda300da26ab86ce65d3d73d22ecd0,WEB FAMILY ACTIVE,Web Family Active,36272.0,WEB FAMILY ACTIVE,Access Link Type,COPPER
3302,dd5253ea4772b427cc0e87ff6535b058,FTTH WEB LIFE,Web Life,17953.0,FTTH_WEB LIFE,Access Link Type,FTTH
3303,dd5253ea4772b427cc0e87ff6535b058,FTTH WEB MASTER,Web Master,17949.0,FTTH_WEB MASTER,Access Link Type,FTTH
3304,a4ace850f2dd3b34c4f16ae6174a5603,WEB BOOSTER,Web Booster,36274.0,WEB BOOSTER,Access Link Type,COPPER
3305,729e0a0a75015a8908d0989386f4454e,FTTH WEB CHAMP,Web Champ,17951.0,FTTH_WEB CHAMP,Access Link Type,FTTH
3306,bd0cc5e96b24df6625fc68cbaf71b555,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3307,729e0a0a75015a8908d0989386f4454e,FTTH WEB MASTER,Web Master,17949.0,FTTH_WEB MASTER,Access Link Type,FTTH
3308,52e7c04d12cb33c77031760584a9586e,FTTH WEB MASTER,Web Master,17949.0,FTTH_WEB MASTER,Access Link Type,FTTH
3309,b2586b6384892fd4ace5cab3440b97a6,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3310,f7e5d90e8464194308301a8f63a4678f,Any Storm,Any Storm,37257.0,Any Storm,Access Link Type,COPPER
3311,02059e815d999bda708149ae263946d3,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3312,d5b3f685fee264650b3de22f2bef0023,FTTH WEB PRO,Web Pro,17947.0,FTTH_WEB PRO,Access Link Type,FTTH
3313,8d8472d39b270801553f2d5e7c06fe22,FTTH WEB LIFE,Web Life,17953.0,FTTH_WEB LIFE,Access Link Type,FTTH
3314,8d8472d39b270801553f2d5e7c06fe22,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3315,b54cf2a7edbeff4a2b28030eea11c6af,FTTH Web Family Plus,Web Family Plus,17193.0,FTTH_WEB FAMILY,Access Link Type,FTTH
3316,c7c5bdd3b8d6748a15006eedb6d7e72f,FTTH Web Family Xtra,Web Family Xtra,17945.0,FTTH_WEB SURFER,Access Link Type,FTTH
3317,3bc61b93cea92e9c79c8eb1a07f8c5c5,Basic,4G Basic,27920.0,Basic,Access Link Type,LTE
3318,23b8dcc156cd6c00287efd88ae321631,Basic,4G Basic,27920.0,Basic,Access Link Type,LTE
